Time,PX,PY,PZ,TX,TY,TZ,AltP
52.300,970.5,-0.3,796.0,1000.0,0.0,0.0,797.0
52.305,970.5,-0.3,795.2,1000.0,0.0,0.0,796.0
52.310,970.6,-0.3,794.3,1000.0,0.0,0.0,795.0
52.315,970.6,-0.3,793.5,1000.0,0.0,0.0,794.5
52.320,970.6,-0.3,792.7,1000.0,0.0,0.0,793.5
52.325,970.7,-0.3,791.8,1000.0,0.0,0.0,792.5
52.330,970.7,-0.3,791.0,1000.0,0.0,0.0,792.0
52.335,970.7,-0.3,790.2,1000.0,0.0,0.0,791.0
52.340,970.8,-0.3,789.3,1000.0,0.0,0.0,790.0
52.345,970.8,-0.3,788.5,1000.0,0.0,0.0,789.5
52.350,970.8,-0.3,787.6,1000.0,0.0,0.0,788.5
52.355,970.9,-0.3,786.8,1000.0,0.0,0.0,787.5
52.360,970.9,-0.3,786.0,1000.0,0.0,0.0,787.0
52.365,970.9,-0.3,785.1,1000.0,0.0,0.0,786.0
52.370,971.0,-0.3,784.3,1000.0,0.0,0.0,785.0
52.375,971.0,-0.3,783.5,1000.0,0.0,0.0,784.5
52.380,971.1,-0.2,782.6,1000.0,0.0,0.0,783.5
52.385,971.1,-0.2,781.8,1000.0,0.0,0.0,782.5
52.390,971.1,-0.2,780.9,1000.0,0.0,0.0,782.0
52.395,971.2,-0.2,780.1,1000.0,0.0,0.0,781.0
52.400,971.2,-0.2,779.3,1000.0,0.0,0.0,780.0
52.405,971.2,-0.2,778.4,1000.0,0.0,0.0,779.5
52.410,971.3,-0.2,777.6,1000.0,0.0,0.0,778.5
52.415,971.3,-0.2,776.8,1000.0,0.0,0.0,777.5
52.420,971.3,-0.2,775.9,1000.0,0.0,0.0,777.0
52.425,971.4,-0.2,775.1,1000.0,0.0,0.0,776.0
52.430,971.4,-0.2,774.3,1000.0,0.0,0.0,775.0
52.435,971.4,-0.2,773.4,1000.0,0.0,0.0,774.5
52.440,971.5,-0.2,772.6,1000.0,0.0,0.0,773.5
52.445,971.5,-0.2,771.7,1000.0,0.0,0.0,772.5
52.450,971.5,-0.2,770.9,1000.0,0.0,0.0,771.5
52.455,971.6,-0.2,770.1,1000.0,0.0,0.0,771.0
52.460,971.6,-0.2,769.2,1000.0,0.0,0.0,770.0
52.465,971.6,-0.2,768.4,1000.0,0.0,0.0,769.0
52.470,971.7,-0.2,767.6,1000.0,0.0,0.0,768.5
52.475,971.7,-0.2,766.7,1000.0,0.0,0.0,767.5
52.480,971.7,-0.2,765.9,1000.0,0.0,0.0,766.5
52.485,971.8,-0.2,765.0,1000.0,0.0,0.0,766.0
52.490,971.8,-0.2,764.2,1000.0,0.0,0.0,765.0
52.495,971.8,-0.2,763.4,1000.0,0.0,0.0,764.0
52.500,971.9,-0.2,762.5,1000.0,0.0,0.0,763.5
52.505,971.9,-0.2,761.7,1000.0,0.0,0.0,762.5
52.510,972.0,-0.2,760.9,1000.0,0.0,0.0,761.5
52.515,972.0,-0.2,760.0,1000.0,0.0,0.0,761.0
52.520,972.0,-0.2,759.2,1000.0,0.0,0.0,760.0
52.525,972.1,-0.2,758.3,1000.0,0.0,0.0,759.0
52.530,972.1,-0.2,757.5,1000.0,0.0,0.0,758.5
52.535,972.1,-0.2,756.7,1000.0,0.0,0.0,757.5
52.540,972.2,-0.2,755.8,1000.0,0.0,0.0,756.5
52.545,972.2,-0.2,755.0,1000.0,0.0,0.0,756.0
52.550,972.2,-0.2,754.2,1000.0,0.0,0.0,755.0
52.555,972.3,-0.2,753.3,1000.0,0.0,0.0,754.0
52.560,972.3,-0.2,752.5,1000.0,0.0,0.0,753.5
52.565,972.3,-0.2,751.6,1000.0,0.0,0.0,752.5
52.570,972.4,-0.2,750.8,1000.0,0.0,0.0,751.5
52.575,972.4,-0.2,750.0,1000.0,0.0,0.0,751.0
52.580,972.4,-0.2,749.1,1000.0,0.0,0.0,750.0
52.585,972.5,-0.2,748.3,1000.0,0.0,0.0,749.0
52.590,972.5,-0.2,747.4,1000.0,0.0,0.0,748.5
52.595,972.5,-0.2,746.6,1000.0,0.0,0.0,747.5
52.600,972.6,-0.2,745.8,1000.0,0.0,0.0,746.5
52.605,972.6,-0.2,744.9,1000.0,0.0,0.0,746.0
52.610,972.6,-0.2,744.1,1000.0,0.0,0.0,745.0
52.615,972.7,-0.2,743.3,1000.0,0.0,0.0,744.0
52.620,972.7,-0.2,742.4,1000.0,0.0,0.0,743.5
52.625,972.7,-0.2,741.6,1000.0,0.0,0.0,742.5
52.630,972.8,-0.2,740.7,1000.0,0.0,0.0,741.5
52.635,972.8,-0.2,739.9,1000.0,0.0,0.0,740.5
52.640,972.8,-0.2,739.1,1000.0,0.0,0.0,740.0
52.645,972.9,-0.2,738.2,1000.0,0.0,0.0,739.0
52.650,972.9,-0.2,737.4,1000.0,0.0,0.0,738.0
52.655,972.9,-0.2,736.6,1000.0,0.0,0.0,737.5
52.660,973.0,-0.2,735.7,1000.0,0.0,0.0,736.5
52.665,973.0,-0.2,734.9,1000.0,0.0,0.0,735.5
52.670,973.0,-0.2,734.0,1000.0,0.0,0.0,735.0
52.675,973.1,-0.2,733.2,1000.0,0.0,0.0,734.0
52.680,973.1,-0.2,732.4,1000.0,0.0,0.0,733.0
52.685,973.2,-0.2,731.5,1000.0,0.0,0.0,732.5
52.690,973.2,-0.2,730.7,1000.0,0.0,0.0,731.5
52.695,973.2,-0.2,729.8,1000.0,0.0,0.0,730.5
52.700,973.3,-0.2,729.0,1000.0,0.0,0.0,730.0
52.705,973.3,-0.2,728.2,1000.0,0.0,0.0,729.0
52.710,973.3,-0.2,727.3,1000.0,0.0,0.0,728.0
52.715,973.4,-0.2,726.5,1000.0,0.0,0.0,727.5
52.720,973.4,-0.2,725.7,1000.0,0.0,0.0,726.5
52.725,973.4,-0.2,724.8,1000.0,0.0,0.0,725.5
52.730,973.5,-0.2,724.0,1000.0,0.0,0.0,725.0
52.735,973.5,-0.2,723.1,1000.0,0.0,0.0,724.0
52.740,973.5,-0.2,722.3,1000.0,0.0,0.0,723.0
52.745,973.6,-0.2,721.5,1000.0,0.0,0.0,722.5
52.750,973.6,-0.2,720.6,1000.0,0.0,0.0,721.5
52.755,973.6,-0.2,719.8,1000.0,0.0,0.0,720.5
52.760,973.7,-0.2,719.0,1000.0,0.0,0.0,720.0
52.765,973.7,-0.2,718.1,1000.0,0.0,0.0,719.0
52.770,973.7,-0.2,717.3,1000.0,0.0,0.0,718.0
52.775,973.8,-0.2,716.4,1000.0,0.0,0.0,717.5
52.780,973.8,-0.2,715.6,1000.0,0.0,0.0,716.5
52.785,973.8,-0.2,714.8,1000.0,0.0,0.0,715.5
52.790,973.9,-0.2,713.9,1000.0,0.0,0.0,715.0
52.795,973.9,-0.2,713.1,1000.0,0.0,0.0,714.0
52.800,973.9,-0.2,712.2,1000.0,0.0,0.0,713.0
52.805,974.0,-0.2,711.4,1000.0,0.0,0.0,712.0
52.810,974.0,-0.2,710.6,1000.0,0.0,0.0,711.5
52.815,974.0,-0.2,709.7,1000.0,0.0,0.0,710.5
52.820,974.1,-0.2,708.9,1000.0,0.0,0.0,709.5
52.825,974.1,-0.2,708.1,1000.0,0.0,0.0,709.0
52.830,974.1,-0.2,707.2,1000.0,0.0,0.0,708.0
52.835,974.2,-0.2,706.4,1000.0,0.0,0.0,707.0
52.840,974.2,-0.2,705.5,1000.0,0.0,0.0,706.5
52.845,974.2,-0.2,704.7,1000.0,0.0,0.0,705.5
52.850,974.3,-0.2,703.9,1000.0,0.0,0.0,704.5
52.855,974.3,-0.2,703.0,1000.0,0.0,0.0,704.0
52.860,974.3,-0.2,702.2,1000.0,0.0,0.0,703.0
52.865,974.4,-0.2,701.3,1000.0,0.0,0.0,702.0
52.870,974.4,-0.2,700.5,1000.0,0.0,0.0,701.5
52.875,974.4,-0.2,699.7,1000.0,0.0,0.0,700.5
52.880,974.5,-0.2,698.8,1000.0,0.0,0.0,699.5
52.885,974.5,-0.2,698.0,1000.0,0.0,0.0,699.0
52.890,974.5,-0.2,697.1,1000.0,0.0,0.0,698.0
52.895,974.6,-0.2,696.3,1000.0,0.0,0.0,697.0
52.900,974.6,-0.2,695.5,1000.0,0.0,0.0,696.5
52.905,974.6,-0.2,694.6,1000.0,0.0,0.0,695.5
52.910,974.7,-0.2,693.8,1000.0,0.0,0.0,694.5
52.915,974.7,-0.2,693.0,1000.0,0.0,0.0,694.0
52.920,974.7,-0.2,692.1,1000.0,0.0,0.0,693.0
52.925,974.8,-0.2,691.3,1000.0,0.0,0.0,692.0
52.930,974.8,-0.2,690.4,1000.0,0.0,0.0,691.5
52.935,974.8,-0.2,689.6,1000.0,0.0,0.0,690.5
52.940,974.9,-0.2,688.8,1000.0,0.0,0.0,689.5
52.945,974.9,-0.2,687.9,1000.0,0.0,0.0,689.0
52.950,974.9,-0.2,687.1,1000.0,0.0,0.0,688.0
52.955,975.0,-0.2,686.2,1000.0,0.0,0.0,687.0
52.960,975.0,-0.2,685.4,1000.0,0.0,0.0,686.0
52.965,975.0,-0.2,684.6,1000.0,0.0,0.0,685.5
52.970,975.1,-0.2,683.7,1000.0,0.0,0.0,684.5
52.975,975.1,-0.2,682.9,1000.0,0.0,0.0,683.5
52.980,975.1,-0.2,682.0,1000.0,0.0,0.0,683.0
52.985,975.2,-0.2,681.2,1000.0,0.0,0.0,682.0
52.990,975.2,-0.2,680.4,1000.0,0.0,0.0,681.0
52.995,975.2,-0.2,679.5,1000.0,0.0,0.0,680.5
53.000,975.3,-0.2,678.7,1000.0,0.0,0.0,679.5
53.005,975.3,-0.2,677.9,1000.0,0.0,0.0,678.5
53.010,975.3,-0.2,677.0,1000.0,0.0,0.0,678.0
53.015,975.4,-0.2,676.2,1000.0,0.0,0.0,677.0
53.020,975.4,-0.2,675.3,1000.0,0.0,0.0,676.0
53.025,975.4,-0.2,674.5,1000.0,0.0,0.0,675.5
53.030,975.5,-0.2,673.7,1000.0,0.0,0.0,674.5
53.035,975.5,-0.2,672.8,1000.0,0.0,0.0,673.5
53.040,975.5,-0.2,672.0,1000.0,0.0,0.0,673.0
53.045,975.6,-0.2,671.1,1000.0,0.0,0.0,672.0
53.050,975.6,-0.2,670.3,1000.0,0.0,0.0,671.0
53.055,975.6,-0.2,669.5,1000.0,0.0,0.0,670.5
53.060,975.7,-0.2,668.6,1000.0,0.0,0.0,669.5
53.065,975.7,-0.2,667.8,1000.0,0.0,0.0,668.5
53.070,975.7,-0.2,666.9,1000.0,0.0,0.0,668.0
53.075,975.8,-0.2,666.1,1000.0,0.0,0.0,667.0
53.080,975.8,-0.2,665.3,1000.0,0.0,0.0,666.0
53.085,975.8,-0.2,664.4,1000.0,0.0,0.0,665.5
53.090,975.9,-0.2,663.6,1000.0,0.0,0.0,664.5
53.095,975.9,-0.2,662.7,1000.0,0.0,0.0,663.5
53.100,975.9,-0.2,661.9,1000.0,0.0,0.0,662.5
53.105,976.0,-0.2,661.1,1000.0,0.0,0.0,662.0
53.110,976.0,-0.2,660.2,1000.0,0.0,0.0,661.0
53.115,976.0,-0.2,659.4,1000.0,0.0,0.0,660.0
53.120,976.1,-0.2,658.5,1000.0,0.0,0.0,659.5
53.125,976.1,-0.2,657.7,1000.0,0.0,0.0,658.5
53.130,976.1,-0.2,656.9,1000.0,0.0,0.0,657.5
53.135,976.2,-0.2,656.0,1000.0,0.0,0.0,657.0
53.140,976.2,-0.2,655.2,1000.0,0.0,0.0,656.0
53.145,976.2,-0.2,654.4,1000.0,0.0,0.0,655.0
53.150,976.3,-0.2,653.5,1000.0,0.0,0.0,654.5
53.155,976.3,-0.2,652.7,1000.0,0.0,0.0,653.5
53.160,976.3,-0.2,651.8,1000.0,0.0,0.0,652.5
53.165,976.4,-0.2,651.0,1000.0,0.0,0.0,652.0
53.170,976.4,-0.2,650.2,1000.0,0.0,0.0,651.0
53.175,976.4,-0.2,649.3,1000.0,0.0,0.0,650.0
53.180,976.5,-0.2,648.5,1000.0,0.0,0.0,649.5
53.185,976.5,-0.2,647.6,1000.0,0.0,0.0,648.5
53.190,976.5,-0.2,646.8,1000.0,0.0,0.0,647.5
53.195,976.6,-0.2,646.0,1000.0,0.0,0.0,647.0
53.200,976.6,-0.2,645.1,1000.0,0.0,0.0,646.0
53.205,976.6,-0.2,644.3,1000.0,0.0,0.0,645.0
53.210,976.7,-0.2,643.4,1000.0,0.0,0.0,644.5
53.215,976.7,-0.2,642.6,1000.0,0.0,0.0,643.5
53.220,976.7,-0.2,641.8,1000.0,0.0,0.0,642.5
53.225,976.8,-0.2,640.9,1000.0,0.0,0.0,642.0
53.230,976.8,-0.2,640.1,1000.0,0.0,0.0,641.0
53.235,976.8,-0.2,639.2,1000.0,0.0,0.0,640.0
53.240,976.9,-0.2,638.4,1000.0,0.0,0.0,639.0
53.245,976.9,-0.2,637.6,1000.0,0.0,0.0,638.5
53.250,976.9,-0.2,636.7,1000.0,0.0,0.0,637.5
53.255,977.0,-0.2,635.9,1000.0,0.0,0.0,636.5
53.260,977.0,-0.2,635.0,1000.0,0.0,0.0,636.0
53.265,977.0,-0.2,634.2,1000.0,0.0,0.0,635.0
53.270,977.1,-0.2,633.4,1000.0,0.0,0.0,634.0
53.275,977.1,-0.2,632.5,1000.0,0.0,0.0,633.5
53.280,977.1,-0.2,631.7,1000.0,0.0,0.0,632.5
53.285,977.2,-0.2,630.8,1000.0,0.0,0.0,631.5
53.290,977.2,-0.2,630.0,1000.0,0.0,0.0,631.0
53.295,977.2,-0.2,629.2,1000.0,0.0,0.0,630.0
53.300,977.3,-0.2,628.3,1000.0,0.0,0.0,629.0
53.305,977.3,-0.2,627.5,1000.0,0.0,0.0,628.5
53.310,977.3,-0.2,626.6,1000.0,0.0,0.0,627.5
53.315,977.4,-0.2,625.8,1000.0,0.0,0.0,626.5
53.320,977.4,-0.2,625.0,1000.0,0.0,0.0,626.0
53.325,977.4,-0.2,624.1,1000.0,0.0,0.0,625.0
53.330,977.5,-0.2,623.3,1000.0,0.0,0.0,624.0
53.335,977.5,-0.2,622.4,1000.0,0.0,0.0,623.5
53.340,977.5,-0.2,621.6,1000.0,0.0,0.0,622.5
53.345,977.6,-0.2,620.8,1000.0,0.0,0.0,621.5
53.350,977.6,-0.2,619.9,1000.0,0.0,0.0,621.0
53.355,977.6,-0.2,619.1,1000.0,0.0,0.0,620.0
53.360,977.7,-0.2,618.2,1000.0,0.0,0.0,619.0
53.365,977.7,-0.2,617.4,1000.0,0.0,0.0,618.0
53.370,977.7,-0.2,616.6,1000.0,0.0,0.0,617.5
53.375,977.8,-0.2,615.7,1000.0,0.0,0.0,616.5
53.380,977.8,-0.2,614.9,1000.0,0.0,0.0,615.5
53.385,977.8,-0.2,614.0,1000.0,0.0,0.0,615.0
53.390,977.9,-0.2,613.2,1000.0,0.0,0.0,614.0
53.395,977.9,-0.2,612.4,1000.0,0.0,0.0,613.0
53.400,977.9,-0.2,611.5,1000.0,0.0,0.0,612.5
53.405,978.0,-0.2,610.7,1000.0,0.0,0.0,611.5
53.410,978.0,-0.2,609.8,1000.0,0.0,0.0,610.5
53.415,978.0,-0.2,609.0,1000.0,0.0,0.0,610.0
53.420,978.1,-0.2,608.2,1000.0,0.0,0.0,609.0
53.425,978.1,-0.2,607.3,1000.0,0.0,0.0,608.0
53.430,978.1,-0.2,606.5,1000.0,0.0,0.0,607.5
53.435,978.2,-0.2,605.6,1000.0,0.0,0.0,606.5
53.440,978.2,-0.2,604.8,1000.0,0.0,0.0,605.5
53.445,978.2,-0.2,604.0,1000.0,0.0,0.0,605.0
53.450,978.3,-0.2,603.1,1000.0,0.0,0.0,604.0
53.455,978.3,-0.2,602.3,1000.0,0.0,0.0,603.0
53.460,978.3,-0.2,601.4,1000.0,0.0,0.0,602.5
53.465,978.4,-0.2,600.6,1000.0,0.0,0.0,601.5
53.470,978.4,-0.2,599.8,1000.0,0.0,0.0,600.5
53.475,978.4,-0.2,598.9,1000.0,0.0,0.0,600.0
53.480,978.5,-0.2,598.1,1000.0,0.0,0.0,599.0
53.485,978.5,-0.2,597.2,1000.0,0.0,0.0,598.0
53.490,978.5,-0.2,596.4,1000.0,0.0,0.0,597.0
53.495,978.6,-0.2,595.6,1000.0,0.0,0.0,596.5
53.500,978.6,-0.2,594.7,1000.0,0.0,0.0,595.5
53.505,978.6,-0.2,593.9,1000.0,0.0,0.0,594.5
53.510,978.7,-0.2,593.0,1000.0,0.0,0.0,594.0
53.515,978.7,-0.2,592.2,1000.0,0.0,0.0,593.0
53.520,978.7,-0.2,591.4,1000.0,0.0,0.0,592.0
53.525,978.8,-0.2,590.5,1000.0,0.0,0.0,591.5
53.530,978.8,-0.2,589.7,1000.0,0.0,0.0,590.5
53.535,978.8,-0.2,588.8,1000.0,0.0,0.0,589.5
53.540,978.8,-0.2,588.0,1000.0,0.0,0.0,589.0
53.545,978.9,-0.2,587.2,1000.0,0.0,0.0,588.0
53.550,978.9,-0.2,586.3,1000.0,0.0,0.0,587.0
53.555,978.9,-0.2,585.5,1000.0,0.0,0.0,586.5
53.560,979.0,-0.2,584.6,1000.0,0.0,0.0,585.5
53.565,979.0,-0.2,583.8,1000.0,0.0,0.0,584.5
53.570,979.0,-0.2,582.9,1000.0,0.0,0.0,584.0
53.575,979.1,-0.2,582.1,1000.0,0.0,0.0,583.0
53.580,979.1,-0.2,581.3,1000.0,0.0,0.0,582.0
53.585,979.1,-0.2,580.4,1000.0,0.0,0.0,581.5
53.590,979.2,-0.2,579.6,1000.0,0.0,0.0,580.5
53.595,979.2,-0.2,578.7,1000.0,0.0,0.0,579.5
53.600,979.2,-0.2,577.9,1000.0,0.0,0.0,578.5
53.605,979.3,-0.2,577.1,1000.0,0.0,0.0,578.0
53.610,979.3,-0.2,576.2,1000.0,0.0,0.0,577.0
53.615,979.3,-0.2,575.4,1000.0,0.0,0.0,576.0
53.620,979.4,-0.2,574.5,1000.0,0.0,0.0,575.5
53.625,979.4,-0.2,573.7,1000.0,0.0,0.0,574.5
53.630,979.4,-0.2,572.9,1000.0,0.0,0.0,573.5
53.635,979.5,-0.2,572.0,1000.0,0.0,0.0,573.0
53.640,979.5,-0.2,571.2,1000.0,0.0,0.0,572.0
53.645,979.5,-0.2,570.3,1000.0,0.0,0.0,571.0
53.650,979.6,-0.2,569.5,1000.0,0.0,0.0,570.5
53.655,979.6,-0.2,568.7,1000.0,0.0,0.0,569.5
53.660,979.6,-0.2,567.8,1000.0,0.0,0.0,568.5
53.665,979.7,-0.2,567.0,1000.0,0.0,0.0,568.0
53.670,979.7,-0.2,566.1,1000.0,0.0,0.0,567.0
53.675,979.7,-0.2,565.3,1000.0,0.0,0.0,566.0
53.680,979.8,-0.2,564.5,1000.0,0.0,0.0,565.5
53.685,979.8,-0.2,563.6,1000.0,0.0,0.0,564.5
53.690,979.8,-0.2,562.8,1000.0,0.0,0.0,563.5
53.695,979.9,-0.2,561.9,1000.0,0.0,0.0,563.0
53.700,979.9,-0.2,561.1,1000.0,0.0,0.0,562.0
53.705,979.9,-0.2,560.3,1000.0,0.0,0.0,561.0
53.710,979.9,-0.2,559.4,1000.0,0.0,0.0,560.5
53.715,980.0,-0.2,558.6,1000.0,0.0,0.0,559.5
53.720,980.0,-0.2,557.7,1000.0,0.0,0.0,558.5
53.725,980.0,-0.2,556.9,1000.0,0.0,0.0,557.5
53.730,980.1,-0.2,556.0,1000.0,0.0,0.0,557.0
53.735,980.1,-0.2,555.2,1000.0,0.0,0.0,556.0
53.740,980.1,-0.2,554.4,1000.0,0.0,0.0,555.0
53.745,980.2,-0.2,553.5,1000.0,0.0,0.0,554.5
53.750,980.2,-0.2,552.7,1000.0,0.0,0.0,553.5
53.755,980.2,-0.2,551.8,1000.0,0.0,0.0,552.5
53.760,980.3,-0.2,551.0,1000.0,0.0,0.0,552.0
53.765,980.3,-0.2,550.2,1000.0,0.0,0.0,551.0
53.770,980.3,-0.2,549.3,1000.0,0.0,0.0,550.0
53.775,980.4,-0.2,548.5,1000.0,0.0,0.0,549.5
53.780,980.4,-0.2,547.6,1000.0,0.0,0.0,548.5
53.785,980.4,-0.2,546.8,1000.0,0.0,0.0,547.5
53.790,980.5,-0.2,546.0,1000.0,0.0,0.0,547.0
53.795,980.5,-0.2,545.1,1000.0,0.0,0.0,546.0
53.800,980.5,-0.2,544.3,1000.0,0.0,0.0,545.0
53.805,980.6,-0.2,543.4,1000.0,0.0,0.0,544.5
53.810,980.6,-0.2,542.6,1000.0,0.0,0.0,543.5
53.815,980.6,-0.2,541.7,1000.0,0.0,0.0,542.5
53.820,980.7,-0.2,540.9,1000.0,0.0,0.0,541.5
53.825,980.7,-0.2,540.1,1000.0,0.0,0.0,541.0
53.830,980.7,-0.2,539.2,1000.0,0.0,0.0,540.0
53.835,980.8,-0.2,538.4,1000.0,0.0,0.0,539.0
53.840,980.8,-0.2,537.5,1000.0,0.0,0.0,538.5
53.845,980.8,-0.2,536.7,1000.0,0.0,0.0,537.5
53.850,980.8,-0.2,535.9,1000.0,0.0,0.0,536.5
53.855,980.9,-0.2,535.0,1000.0,0.0,0.0,536.0
53.860,980.9,-0.2,534.2,1000.0,0.0,0.0,535.0
53.865,980.9,-0.2,533.3,1000.0,0.0,0.0,534.0
53.870,981.0,-0.2,532.5,1000.0,0.0,0.0,533.5
53.875,981.0,-0.2,531.7,1000.0,0.0,0.0,532.5
53.880,981.0,-0.2,530.8,1000.0,0.0,0.0,531.5
53.885,981.1,-0.2,530.0,1000.0,0.0,0.0,531.0
53.890,981.1,-0.2,529.1,1000.0,0.0,0.0,530.0
53.895,981.1,-0.2,528.3,1000.0,0.0,0.0,529.0
53.900,981.2,-0.2,527.4,1000.0,0.0,0.0,528.5
53.905,981.2,-0.2,526.6,1000.0,0.0,0.0,527.5
53.910,981.2,-0.2,525.8,1000.0,0.0,0.0,526.5
53.915,981.3,-0.2,524.9,1000.0,0.0,0.0,526.0
53.920,981.3,-0.2,524.1,1000.0,0.0,0.0,525.0
53.925,981.3,-0.2,523.2,1000.0,0.0,0.0,524.0
53.930,981.4,-0.2,522.4,1000.0,0.0,0.0,523.0
53.935,981.4,-0.2,521.6,1000.0,0.0,0.0,522.5
53.940,981.4,-0.2,520.7,1000.0,0.0,0.0,521.5
53.945,981.5,-0.2,519.9,1000.0,0.0,0.0,520.5
53.950,981.5,-0.2,519.0,1000.0,0.0,0.0,520.0
53.955,981.5,-0.2,518.2,1000.0,0.0,0.0,519.0
53.960,981.5,-0.2,517.4,1000.0,0.0,0.0,518.0
53.965,981.6,-0.2,516.5,1000.0,0.0,0.0,517.5
53.970,981.6,-0.2,515.7,1000.0,0.0,0.0,516.5
53.975,981.6,-0.2,514.8,1000.0,0.0,0.0,515.5
53.980,981.7,-0.2,514.0,1000.0,0.0,0.0,515.0
53.985,981.7,-0.2,513.1,1000.0,0.0,0.0,514.0
53.990,981.7,-0.2,512.3,1000.0,0.0,0.0,513.0
53.995,981.8,-0.2,511.5,1000.0,0.0,0.0,512.5
54.000,981.8,-0.2,510.6,1000.0,0.0,0.0,511.5
54.005,981.8,-0.2,509.8,1000.0,0.0,0.0,510.5
54.010,981.9,-0.2,508.9,1000.0,0.0,0.0,510.0
54.015,981.9,-0.2,508.1,1000.0,0.0,0.0,509.0
54.020,981.9,-0.2,507.3,1000.0,0.0,0.0,508.0
54.025,982.0,-0.2,506.4,1000.0,0.0,0.0,507.5
54.030,982.0,-0.2,505.6,1000.0,0.0,0.0,506.5
54.035,982.0,-0.2,504.7,1000.0,0.0,0.0,505.5
54.040,982.1,-0.2,503.9,1000.0,0.0,0.0,504.5
54.045,982.1,-0.2,503.0,1000.0,0.0,0.0,504.0
54.050,982.1,-0.2,502.2,1000.0,0.0,0.0,503.0
54.055,982.2,-0.2,501.4,1000.0,0.0,0.0,502.0
54.060,982.2,-0.2,500.5,1000.0,0.0,0.0,501.5
54.065,982.2,-0.2,499.7,1000.0,0.0,0.0,500.5
54.070,982.2,-0.2,498.8,1000.0,0.0,0.0,499.5
54.075,982.3,-0.2,498.0,1000.0,0.0,0.0,499.0
54.080,982.3,-0.2,497.2,1000.0,0.0,0.0,498.0
54.085,982.3,-0.2,496.3,1000.0,0.0,0.0,497.0
54.090,982.4,-0.2,495.5,1000.0,0.0,0.0,496.5
54.095,982.4,-0.2,494.6,1000.0,0.0,0.0,495.5
54.100,982.4,-0.2,493.8,1000.0,0.0,0.0,494.5
54.105,982.5,-0.2,493.0,1000.0,0.0,0.0,494.0
54.110,982.5,-0.2,492.1,1000.0,0.0,0.0,493.0
54.115,982.5,-0.2,491.3,1000.0,0.0,0.0,492.0
54.120,982.6,-0.2,490.4,1000.0,0.0,0.0,491.5
54.125,982.6,-0.2,489.6,1000.0,0.0,0.0,490.5
54.130,982.6,-0.2,488.7,1000.0,0.0,0.0,489.5
54.135,982.7,-0.2,487.9,1000.0,0.0,0.0,488.5
54.140,982.7,-0.2,487.1,1000.0,0.0,0.0,488.0
54.145,982.7,-0.2,486.2,1000.0,0.0,0.0,487.0
54.150,982.8,-0.2,485.4,1000.0,0.0,0.0,486.0
54.155,982.8,-0.2,484.5,1000.0,0.0,0.0,485.5
54.160,982.8,-0.2,483.7,1000.0,0.0,0.0,484.5
54.165,982.8,-0.2,482.9,1000.0,0.0,0.0,483.5
54.170,982.9,-0.2,482.0,1000.0,0.0,0.0,483.0
54.175,982.9,-0.2,481.2,1000.0,0.0,0.0,482.0
54.180,982.9,-0.2,480.3,1000.0,0.0,0.0,481.0
54.185,983.0,-0.2,479.5,1000.0,0.0,0.0,480.5
54.190,983.0,-0.2,478.6,1000.0,0.0,0.0,479.5
54.195,983.0,-0.2,477.8,1000.0,0.0,0.0,478.5
54.200,983.1,-0.2,477.0,1000.0,0.0,0.0,478.0
54.205,983.1,-0.1,476.1,1000.0,0.0,0.0,477.0
54.210,983.1,-0.1,475.3,1000.0,0.0,0.0,476.0
54.215,983.2,-0.1,474.4,1000.0,0.0,0.0,475.5
54.220,983.2,-0.1,473.6,1000.0,0.0,0.0,474.5
54.225,983.2,-0.1,472.7,1000.0,0.0,0.0,473.5
54.230,983.3,-0.1,471.9,1000.0,0.0,0.0,472.5
54.235,983.3,-0.1,471.1,1000.0,0.0,0.0,472.0
54.240,983.3,-0.1,470.2,1000.0,0.0,0.0,471.0
54.245,983.3,-0.1,469.4,1000.0,0.0,0.0,470.0
54.250,983.4,-0.1,468.5,1000.0,0.0,0.0,469.5
54.255,983.4,-0.1,467.7,1000.0,0.0,0.0,468.5
54.260,983.4,-0.1,466.9,1000.0,0.0,0.0,467.5
54.265,983.5,-0.1,466.0,1000.0,0.0,0.0,467.0
54.270,983.5,-0.1,465.2,1000.0,0.0,0.0,466.0
54.275,983.5,-0.1,464.3,1000.0,0.0,0.0,465.0
54.280,983.6,-0.1,463.5,1000.0,0.0,0.0,464.5
54.285,983.6,-0.1,462.6,1000.0,0.0,0.0,463.5
54.290,983.6,-0.1,461.8,1000.0,0.0,0.0,462.5
54.295,983.7,-0.1,461.0,1000.0,0.0,0.0,462.0
54.300,983.7,-0.1,460.1,1000.0,0.0,0.0,461.0
54.305,983.7,-0.1,459.3,1000.0,0.0,0.0,460.0
54.310,983.8,-0.1,458.4,1000.0,0.0,0.0,459.5
54.315,983.8,-0.1,457.6,1000.0,0.0,0.0,458.5
54.320,983.8,-0.1,456.8,1000.0,0.0,0.0,457.5
54.325,983.8,-0.1,455.9,1000.0,0.0,0.0,457.0
54.330,983.9,-0.1,455.1,1000.0,0.0,0.0,456.0
54.335,983.9,-0.1,454.2,1000.0,0.0,0.0,455.0
54.340,983.9,-0.1,453.4,1000.0,0.0,0.0,454.0
54.345,984.0,-0.1,452.5,1000.0,0.0,0.0,453.5
